688556, 高测股份, 0, 0.3773, 
300370, ST安控, 0, 0.3772, 
300405, 科隆股份, 0, 0.3759, 
688567, 孚能科技, 0, 0.3750, 
600993, 马应龙, 0, 0.3746, 
600291, *ST西水, 0, 0.3745, 
603986, 兆易创新, 0, 0.3733, 
600129, 太极集团, 0, 0.3730, 
300491, 通合科技, 0, 0.3730, 
600060, 海信视像, 0, 0.3726, 
605358, 立昂微, 0, 0.3723, 
603486, 科沃斯, 0, 0.3714, 
603958, 哈森股份, 0, 0.3710, 
002436, 兴森科技, 0, 0.3709, 
000657, 中钨高新, 0, 0.3691, 
300614, 百川畅银, 0, 0.3681, 
300861, 美畅股份, 0, 0.3680, 
002411, 延安必康, 0, 0.3674, 
002254, 泰和新材, 0, 0.3667, 
300421, 力星股份, 0, 0.3666, 
688589, 力合微, 0, 0.3656, 
603068, 博通集成, 0, 0.3653, 
300001, 特锐德, 0, 0.3646, 
300046, 台基股份, 0, 0.3639, 
688363, 华熙生物, 0, 0.3635, 
300752, 隆利科技, 0, 0.3628, 
688333, 铂力特, 0, 0.3627, 
003022, 联泓新科, 0, 0.3605, 
002196, 方正电机, 0, 0.3605, 
688677, 海泰新光, 0, 0.3602, 
300638, 广和通, 0, 0.3597, 
688396, 华润微, 0, 0.3587, 
600070, 浙江富润, 0, 0.3580, 
300379, 东方通, 0, 0.3578, 
603722, 阿科力, 0, 0.3577, 
002580, 圣阳股份, 0, 0.3574, 
688185, 康希诺-U, 0, 0.3574, 
300602, 飞荣达, 0, 0.3573, 
300208, 青岛中程, 0, 0.3569, 
688135, 利扬芯片, 0, 0.3566, 
688390, 固德威, 0, 0.3533, 
688081, 兴图新科, 0, 0.3531, 
600459, 贵研铂业, 0, 0.3529, 
300516, 久之洋, 0, 0.3524, 
300821, 东岳硅材, 0, 0.3517, 
688006, 杭可科技, 0, 0.3515, 
300850, 新强联, 0, 0.3514, 
002247, 聚力文化, 0, 0.3510, 
000969, 安泰科技, 0, 0.3506, 
600725, 云维股份, 0, 0.3505, 
600316, 洪都航空, 0, 0.3504, 
300624, 万兴科技, 0, 0.3495, 
600870, *ST厦华, 0, 0.3490, 
603260, 合盛硅业, 0, 0.3488, 
600265, *ST景谷, 0, 0.3487, 
002538, 司尔特, 0, 0.3470, 
600663, 陆家嘴, 0, 0.3468, 
600563, 法拉电子, 0, 0.3467, 
002978, 安宁股份, 0, 0.3463, 
603196, 日播时尚, 0, 0.3453, 
603912, 佳力图, 0, 0.3446, 
002010, 传化智联, 0, 0.3444, 
603587, 地素时尚, 0, 0.3441, 
002006, 精功科技, 0, 0.3436, 
000818, 航锦科技, 0, 0.3436, 
600499, 科达制造, 0, 0.3427, 
300751, 迈为股份, 0, 0.3425, 
300275, 梅安森, 0, 0.3421, 
